time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage
2.2280049324035645,0.0,0.0,0.0,2,-0.00903804,-0.333651,-0.0100409,5235.99,0.0
2.249563217163086,0.0,0.0,0.0,2,-0.00897176,-0.333651,-0.0100529,5235.99,0.0
2.271589756011963,0.0,0.0,0.0,2,-0.00888208,-0.333651,-0.0100695,5235.99,0.0
2.293757915496826,0.0,0.0,0.0,2,-0.00884573,-0.333651,-0.0100805,5235.99,0.0
2.3157413005828857,0.0,0.0,0.0,2,-0.00880917,-0.333651,-0.0100962,5235.99,0.0
2.337047815322876,0.0,0.0,0.0,2,-0.00877136,-0.333651,-0.0101067,5235.99,0.0
2.3589255809783936,0.0,0.0,0.0,2,-0.00868701,-0.333651,-0.010122,5235.99,0.0
2.3802988529205322,0.0,0.0,0.0,2,-0.00865994,-0.333651,-0.0101315,5235.99,0.0
2.402334451675415,0.0,0.0,0.0,2,-0.0086266,-0.333651,-0.0101458,5235.99,0.0
2.423684597015381,0.0,0.0,0.0,2,-0.00856179,-0.333651,-0.0101549,5235.99,0.0
2.4473557472229004,0.0,0.0,0.0,2,-0.00853513,-0.333651,-0.0101683,5235.99,0.0
2.4690451622009277,0.0,0.0,0.0,2,-0.00851206,-0.333651,-0.0101764,5235.99,0.0
2.4911773204803467,0.0,0.0,0.0,2,-0.00846178,-0.333651,-0.0101888,5235.99,0.0
2.511840343475342,0.0,0.0,0.0,2,-0.00846344,-0.333651,-0.0101959,5235.99,0.0
2.5339465141296387,0.0,0.0,0.0,2,-0.00845928,-0.333651,-0.0102074,5235.99,0.0
2.5558156967163086,0.0,0.0,0.0,2,-0.00842081,-0.333651,-0.010214,5235.99,0.0
2.577108383178711,0.0,0.0,0.0,2,-0.00843925,-0.333651,-0.010225,5235.99,0.0
2.599484443664551,0.0,0.0,0.0,2,-0.00845012,-0.333651,-0.0102312,5235.99,0.0
2.620309352874756,0.0,0.0,0.0,2,-0.00842137,-0.333651,-0.0102417,5235.99,0.0
2.6415786743164062,0.0,0.0,0.0,2,-0.00847024,-0.333651,-0.0102469,5235.99,0.0
2.662813663482666,0.0,0.0,0.0,2,-0.00844331,-0.333651,-0.0102569,5235.99,0.0
2.684767484664917,0.0,0.0,0.0,2,-0.00849204,-0.333651,-0.0102612,5235.99,0.0
2.7065138816833496,0.0,0.0,0.0,2,-0.00849461,-0.333651,-0.0102703,5235.99,0.0
2.728325366973877,0.0,0.0,0.0,2,-0.00850784,-0.333651,-0.0102741,5235.99,0.0
2.7498068809509277,0.0,0.0,0.0,2,-0.00851426,-0.333651,-0.0102827,5235.99,0.0
2.7724454402923584,0.0,0.0,0.0,2,-0.00858837,-0.333651,-0.010286,5235.99,0.0
2.7945265769958496,0.0,0.0,0.0,2,-0.00864385,-0.333651,-0.0102951,5235.99,0.0
2.8170762062072754,0.0,0.0,0.0,2,-0.00865639,-0.333651,-0.0102984,5235.99,0.0
2.8387134075164795,0.0,0.0,0.0,2,-0.00870571,-0.333651,-0.010307,5235.99,0.0
2.858964204788208,0.0,0.0,0.0,2,-0.00873258,-0.333651,-0.0103099,5235.99,0.0
2.880415439605713,0.0,0.0,0.0,2,-0.00874272,-0.333651,-0.0103175,5235.99,0.0
2.9069724082946777,0.0,0.0,0.0,2,-0.00884521,-0.333651,-0.0103199,5235.99,0.0
2.928337812423706,0.0,0.0,0.0,2,-0.00885171,-0.333651,-0.010327,5235.99,0.0
