speedX,angle,trackPos,dist_from_start,track_0,track_4,track_9,track_14,track_18,delta_track,steer,accel,brake,split
152.893,-0.0312989,-0.0941505,2587.45,8.80127,75.0681,58.8102,48.2914,8.1762,-0.6250700000000009,-0.0624284739431749,1.0,0.0,train
92.9508,0.137817,0.0175184,1489.46,10.8326,24.3155,21.0123,18.2634,7.47659,-3.3560099999999995,0.5569300413751783,0.0,0.6025849692268634,train
56.3956,0.0401251,-0.371287,2456.21,42.7473,13.689,12.3641,11.1406,4.86383,-37.88347,0.5440847930344712,0.1846800145134828,0.0371306879999999,train
50.0623,0.178751,-0.709963,3268.52,31.9678,6.90473,5.86994,5.04948,2.08285,-29.88495,0.8314968692736047,0.1764794043840541,0.0062001215999998,train
55.6705,0.150498,-0.443371,1502.92,18.2993,15.9929,13.211,11.0689,4.09189,-14.20741,0.7475590863020729,0.2541277977343761,0.0,train
87.3065,0.057663,-0.112688,785.96,9.32722,25.1141,29.4133,35.6982,7.55894,-1.7682800000000007,-0.3123586068491525,0.3699247935736663,0.0,train
148.865,-0.0304015,0.196914,3434.44,6.61635,48.1624,158.52,179.76,10.4795,3.86315,-0.4907339612077113,0.8458715533816495,0.0,train
77.9876,0.0467891,0.0121428,421.157,10.3821,22.1694,19.787,17.6904,7.75188,-2.6302199999999996,0.3523993955413117,0.1768070191606273,0.0782357540902271,train
190.602,0.000195384,-0.00423177,934.849,8.52285,72.4555,90.2172,103.753,8.44772,-0.0751299999999997,-0.0005629504925605,1.0,0.0,train
119.328,-0.00101829,0.221958,1590.88,6.77687,66.8633,45.1774,34.2393,10.0275,3.25063,0.1365398532189798,1.0,0.0,train
69.3142,-0.181828,-0.472276,228.052,10.7294,35.4774,48.8512,79.0266,5.57862,-5.15078,-0.2868518579460141,1.0,0.0,train
74.4224,-0.173986,-0.215714,1516.04,9.28826,38.7361,33.3226,28.5091,7.61162,-1.676639999999999,0.1151563071141046,1.0,0.0,train
99.9529,0.0427334,-0.241563,2995.08,10.3061,27.5307,31.6514,37.4372,6.44436,-3.861740000000001,-0.2501115512328197,0.3,0.0,train
79.0437,0.151207,0.120838,770.274,8.18318,26.7302,30.6735,34.9721,8.77879,0.5956100000000006,-0.1131188105539228,0.9,0.0,train
68.1637,-0.245318,0.054896,2579.46,6.55704,15.4249,18.0929,21.9277,13.5062,6.94916,-0.8381355062897065,0.0,0.0938527919999999,train
55.9062,0.0380437,-0.437782,2455.47,45.2124,13.3097,11.8925,10.6096,4.37949,-40.832910000000005,0.5668453302274874,0.1871713222872935,0.0287232639999999,train
202.049,0.0655681,0.0483729,3589.04,8.66091,67.1222,50.2939,38.4604,8.36559,-0.29532000000000025,0.0895804891616797,0.0,0.93,train
213.244,0.00123537,0.00491118,1416.53,8.45406,100.88,88.5637,71.7035,8.51644,0.062379999999999214,0.0042714651723483,0.0567423999999998,0.2968320000000003,train
208.504,0.137826,-0.236328,1257.85,12.01,171.237,174.553,31.1543,5.77517,-6.23483,0.6,0.0,0.6032851199999996,train
203.622,0.0441232,-0.0247277,1832.71,9.1056,109.309,95.8714,51.4701,7.93325,-1.1723500000000007,0.2999531510619049,0.1397255531846607,0.1459535396642532,train
191.542,0.00193232,-0.00111993,2880.37,8.51125,73.5099,89.2511,100.855,8.45944,-0.05180999999999969,0.0052088388777987,1.0,0.0,train
109.053,0.0484492,0.119261,2667.44,8.28495,33.4576,28.5521,24.4494,8.76969,0.4847400000000004,0.3949705639115234,0.0,0.4976245127174784,train
77.0,0.0334141,-0.00901159,428.384,10.327,22.6767,20.1821,17.9869,7.67765,-2.64935,0.3409156641146163,0.1964010549373592,0.0429071728411649,train
81.2962,0.0730073,0.094442,487.233,10.298,21.1635,19.0157,17.1452,8.1393,-2.1586999999999996,0.3653287344829864,0.1282292996082162,0.1654731265200371,train
76.2707,-0.00665486,-0.0693245,437.622,10.2525,23.9808,21.2149,18.7717,7.46637,-2.786129999999999,0.3050687354726821,0.2199792005257038,3.7817225992967e-05,train
61.8426,0.0422217,-0.35503,2467.98,13.9363,35.9646,38.2264,16.9345,4.87186,-9.06444,0.527561789817403,0.7317070039163835,0.0,train
63.3473,-0.0318092,0.179354,2503.81,6.403,16.0826,18.3911,21.3729,12.6354,6.232400000000001,-0.4861107045476359,0.1993368104684011,0.0175479679999998,train
55.018,-0.190237,0.405516,752.928,4.24026,10.1534,11.7941,13.8729,59.9941,55.753840000000004,-0.8507479626593075,0.242221388923926,0.0,train
89.0528,0.107358,-0.0241725,2977.77,9.13503,28.8036,33.1437,37.9259,7.83377,-1.30126,-0.1320147142217315,0.8,0.0,train
57.5597,-0.0722378,-0.0226793,2488.85,7.47137,14.4397,15.8068,17.3611,54.8411,47.36973,-0.5513708036122394,0.2767649072755108,0.0,train
87.0633,0.0570423,0.140771,3252.0,32.822,17.5645,16.3264,15.1798,8.36282,-24.459180000000003,0.4760136718409731,0.0,0.7906361469221099,train
80.5988,0.0711401,0.0872126,487.875,10.3041,21.2838,19.1008,17.2018,8.10392,-2.2001799999999996,0.36560201730617,0.1388665947120813,0.1459910314481053,train
111.104,-0.0501139,-0.103429,1004.87,8.64319,24.0869,28.0658,32.7611,8.45211,-0.19108000000000125,-0.3988275360851606,0.0,0.6052125743283545,train
88.8742,-0.0569089,-0.17034,751.545,8.9412,20.8389,23.4239,26.3789,8.20869,-0.7325099999999996,-0.3081125858886903,0.1915118311071282,0.0517966707143123,train
128.439,-0.0206764,0.0234179,3230.91,8.12042,37.744,35.1515,32.3309,8.86926,0.7488400000000013,-0.0253900192260501,0.018445504,0.36646272,train
133.386,-0.00235605,-0.00848373,259.425,8.53718,83.9161,168.073,88.2577,8.43319,-0.10398999999999958,-0.0014047297450394,1.0,0.0,train
59.5592,0.242219,-0.135712,2444.5,30.3037,13.149,11.9663,10.9307,5.88494,-24.41876,0.7376121923030615,0.0,0.1530124159999998,train
75.4505,0.04759,-0.00579453,497.352,10.5046,22.9477,20.2488,17.9342,7.62485,-2.8797499999999996,0.3770560037498361,0.2043549760725465,0.0245383861917944,train
204.899,0.00934952,0.0197726,2157.4,8.39637,73.9641,200.0,106.851,8.57327,0.1769000000000016,0.0096769238165327,1.0,0.0,train
186.57,0.0392906,-0.0453243,2340.74,9.23995,38.7525,48.9267,66.786,7.80031,-1.4396400000000007,-0.0854998682896184,0.8,0.0,train
206.409,-0.00167114,-0.0123341,2321.8,8.57562,48.5787,60.5653,78.5788,8.39466,-0.18096000000000068,-0.0665693627384204,0.1903580799999999,0.0538944000000001,train
58.1173,0.277624,-0.330837,1499.71,62.3098,13.1935,11.3212,9.8605,4.55279,-57.75701,0.9460726739264028,0.0,0.0869485439999998,train
52.8825,-0.00722725,-0.752944,3273.94,52.9636,10.3393,8.5523,7.06957,2.04936,-50.91424,0.6487245458938935,0.8408506466926158,0.0,train
89.6333,0.118071,-0.0414537,1047.77,9.44459,30.4934,35.8744,43.8207,7.5697,-1.8748899999999997,-0.1239816348700756,0.8,0.0,train
102.916,-0.0547111,0.115578,1916.87,7.67125,26.9632,24.3356,21.9305,9.2312,1.5599499999999997,0.1340323009959576,0.0,0.37481922144297,train
63.6511,-0.0222681,0.147358,2497.1,6.62476,15.5941,17.5883,19.9129,12.9343,6.30954,-0.3870870286511344,0.2957207274633306,0.0,train
67.5379,0.0327699,0.254312,2504.25,6.1559,17.3558,20.2468,24.422,12.0106,5.8547,-0.443991612385413,0.2891548139555293,0.0,train
57.8725,0.233484,-0.140234,2448.29,29.9283,12.9825,11.8309,10.8233,5.86776,-24.06054,0.721799930485832,0.0,0.1039825919999998,train
124.416,-0.0233622,0.0549661,397.576,7.83792,34.3525,30.9911,27.7816,9.16836,1.3304399999999994,0.2162906009709737,0.0,0.72202964742217,train
111.104,-0.0215319,-0.112617,1004.38,8.9144,25.7698,30.0485,35.031,8.05811,-0.8562900000000013,-0.343900338692798,0.0,0.4467335031794537,train
97.2297,-0.00655491,0.178905,2433.63,7.80852,22.7813,20.9559,19.2366,9.22096,1.4124400000000001,0.1360586184367079,0.0,0.3276727942517204,train
189.377,0.000525475,-0.00374269,932.164,8.52152,74.398,92.9698,106.802,8.44908,-0.07244000000000028,0.0002859578133831,1.0,0.0,train
115.255,0.00306719,0.246042,2756.72,6.64002,43.0811,34.8518,29.3825,10.1074,3.4673800000000004,0.2723393092711151,0.074530141557625,0.2644906517134091,train
69.7991,-0.212339,-0.301971,1513.36,9.64322,41.0096,35.2899,30.1248,7.15939,-2.4838299999999993,0.0589021414905794,0.9,0.0,train
159.688,0.0238764,0.0743333,222.96,8.049,120.948,194.897,68.9024,8.90594,0.8569399999999998,0.0329137876858607,1.0,0.0,train
50.0063,0.147641,-0.745114,3269.42,36.5824,6.89689,5.77206,4.89143,1.87165,-34.71075,0.8168217364429756,0.1794243195600163,0.0023831168000001,train
211.76,0.00575846,-0.000119686,2173.61,8.53559,65.2665,200.0,105.912,8.43583,-0.09975999999999985,-0.0012746151885973,1.0,0.0,train
126.574,0.0265185,-0.00913,2547.73,8.79916,42.5448,52.8648,127.079,8.19344,-0.6057199999999998,-0.0812844104451988,0.9,0.0,train
182.459,-0.0846656,-0.022003,3515.51,8.02231,39.8532,72.5129,147.66,9.10078,1.0784700000000011,-0.0836920411134007,1.0,0.0,train
56.7078,0.00834196,-0.374408,2463.91,20.7092,14.0399,11.999,10.5209,4.86774,-15.841459999999998,0.574375058887346,0.1952487134993764,0.011473216,train
152.087,0.012491,0.0462263,1636.65,8.19605,99.8876,200.0,76.3564,8.76868,0.5726300000000002,0.005317926689964,1.0,0.0,train
58.4443,-0.145577,-0.646827,3279.49,15.9501,21.615,15.6207,12.2761,3.30787,-12.642230000000001,0.5057708890458014,0.8354030394430201,0.0,train
154.355,0.0284478,-0.0313146,2926.75,9.01095,39.2454,45.4398,51.8142,7.99538,-1.0155699999999994,0.0058826514339044,0.0238902400000002,0.3565631999999996,train
56.22,0.0565936,-0.368542,2455.07,46.6973,13.6306,12.2713,11.0356,4.82711,-41.87019,0.5727546495023351,0.1851243229065463,0.0318709119999998,train
97.5882,-0.0725558,-0.0956504,737.604,8.30169,19.4448,21.9312,24.7996,9.28924,0.9875499999999988,-0.3806903163663069,0.0,0.528307006147837,train
165.359,0.00744653,-0.0255121,977.845,8.76729,40.6545,48.3201,56.302,8.20791,-0.5593799999999991,-0.0883885803607149,0.0,0.4383034880000004,train
165.03,0.0514953,-0.0193436,2180.51,9.13155,194.74,131.191,66.1122,7.92379,-1.2077600000000004,0.053744302044497,1.0,0.0,train
149.513,0.0166771,0.0628248,2806.19,8.0882,105.873,167.685,73.8222,8.87166,0.7834599999999998,0.0053934409419474,1.0,0.0,train
96.5645,0.0451886,-0.123652,2975.47,9.41074,26.5917,30.4389,34.7601,7.47105,-1.9396900000000006,-0.1844871799179289,0.3630982822543749,0.0,train
67.7781,0.20144,-0.0569623,2441.88,32.3357,14.8574,13.5447,12.3791,6.54255,-25.793150000000004,0.6899969506465696,0.0,0.3710367999999999,train
184.63,-0.000618994,-0.0891876,1277.0,9.12559,57.5078,138.373,200.0,7.81873,-1.3068600000000004,-0.0325969031481504,1.0,0.0,train
114.284,0.0209355,0.174488,194.166,7.41327,42.5796,34.0695,28.5049,9.44325,2.029980000000001,0.4754288936598002,0.0,0.4026900230713008,train
184.714,0.00836253,-0.0357622,1185.06,8.86316,51.8783,71.5511,96.3885,8.11426,-0.7489000000000008,-0.0052758777348655,1.0,0.0,train
165.594,0.107652,-0.014339,1661.01,9.70599,156.331,55.0422,33.5002,7.59186,-2.1141300000000003,0.3183979761050344,1.0,0.0,train
118.94,0.0102355,0.13098,2420.83,7.45053,33.4462,30.6688,27.8642,9.49994,2.049410000000001,0.1972731784746066,0.0,0.4791789271338266,train
170.967,-0.000503842,-0.00156196,3405.16,8.49426,85.5315,200.0,86.5023,8.4763,-0.01796000000000042,-0.0006442318414609,1.0,0.0,train
112.373,-0.0244287,0.0506639,3238.54,7.8656,29.736,27.6446,25.5113,9.14119,1.2755900000000002,0.1402243977161495,0.0,0.456211235837734,train
73.0887,-0.0153163,0.106013,2964.21,7.19082,20.8399,24.3232,28.4103,10.3242,3.133379999999999,-0.3904351908584228,0.4621429390169179,0.0,train
97.9893,-0.0601781,-0.106212,737.516,8.45083,19.9732,22.5255,25.4588,8.97888,0.5280500000000004,-0.3535038155125147,0.0,0.4807758308134944,train
74.9535,0.0580621,-0.00451215,495.591,10.7878,22.2349,19.6662,17.4611,7.56969,-3.218110000000001,0.3913568391649613,0.1932360509541453,0.0429828404429436,train
75.4867,0.0339395,-0.0199216,499.805,10.3121,23.8481,20.9579,18.4824,7.61186,-2.700239999999999,0.3629304035290662,0.2985080303620308,0.0,train
170.11,-0.00743038,-0.120829,624.067,9.30612,42.1049,57.8424,82.7609,7.61604,-1.69008,-0.1648825754997467,1.0,0.0,train
55.1029,0.0891014,-0.573002,220.223,15.0095,70.1038,24.2165,14.6795,3.30937,-11.70013,0.8020482014994521,0.8261353071155954,0.0,train
76.8695,0.00909829,-0.0349687,438.9,10.1259,23.7105,21.0239,18.655,7.63355,-2.49235,0.3153769683088306,0.2165326334833683,0.0063043027575122,train
152.019,-0.0405152,0.0971654,2609.14,7.54485,51.3106,39.0048,31.5198,9.39564,1.85079,0.1115711219654239,0.1100157999872158,0.1999712727505166,train
162.89,-0.00411159,-0.0153521,3076.62,8.58034,82.4846,189.244,89.9846,8.38958,-0.19075999999999915,-0.0013792659258156,1.0,0.0,train
79.8419,0.0504036,0.0499744,1928.47,10.0215,22.0864,19.8182,17.8057,8.00013,-2.0213699999999992,0.3617784551409883,0.1396023042789708,0.1450225360370546,train
189.184,0.000426944,-0.00336417,2895.6,8.51746,61.689,73.7535,83.8071,8.45313,-0.06433,-0.0003650496144225,0.0831682133333335,0.2487850666666663,train
79.9217,-0.0468038,0.00624084,513.893,8.6594,31.6027,27.2103,23.6306,8.39893,-0.26046999999999976,0.3400652172299036,0.3,0.0,train
56.887,-0.000205819,-0.391328,2464.22,19.7644,14.4545,12.1874,10.5795,4.7703,-14.9941,0.5610194293514424,0.2756516043056027,0.0,train
97.8527,0.114146,0.0489934,1488.15,10.0089,26.0821,22.5571,19.5932,7.82779,-2.1811100000000003,0.5059014760750369,0.0,0.6130897048404172,train
68.658,-0.0383461,-0.10479,1939.65,10.2528,39.8542,28.295,22.0167,7.3605,-2.8923000000000005,0.3923252871731385,0.7837210433949466,0.0,train
104.521,-0.231321,0.318062,71.2579,4.81149,13.7949,17.8468,25.4443,15.0304,10.218910000000001,-1.0,0.0,0.8895647519999997,train
89.8667,0.0911093,-0.0924714,783.087,9.44244,26.2237,30.3495,36.2253,7.46169,-1.9807499999999996,-0.2399261793648929,0.4143579843621064,0.0,train
112.571,0.0167452,0.254908,1563.94,6.67106,40.3813,34.1882,29.0906,10.0555,3.3844400000000006,0.3147688075599185,0.1505597580590714,0.1262549853471428,train
116.316,0.145837,-0.493079,3566.74,15.0098,40.0459,20.9298,14.2139,3.79074,-11.21906,1.0,0.0,0.4331944447999999,train
76.4334,-0.00977385,-0.0688928,438.876,10.191,24.1547,21.3656,18.9008,7.48865,-2.702350000000001,0.3012060963173394,0.3,0.0,train
101.157,0.0933258,0.0715701,1487.14,9.42022,27.6157,23.9022,20.7511,8.11003,-1.3101900000000004,0.4615778182856989,0.0,0.59441119639924,train
64.4456,0.0285621,-0.129426,1936.36,11.8926,23.2565,19.3936,16.701,6.80438,-5.08822,0.5034171630005088,0.2822980196537874,0.0,train
126.025,-0.168123,0.647668,3442.26,2.59239,8.96908,12.6335,21.538,17.0797,14.487309999999999,-1.0,0.0,0.93,train
50.2848,0.326128,-0.569647,3264.96,24.2284,6.70634,5.97406,5.371,2.8441,-21.3843,0.9277137474495032,0.1602032151297256,0.0255108351999999,train
108.059,0.0573554,0.0965602,1484.93,8.65951,30.3088,26.2554,22.7625,8.52115,-0.1383599999999987,0.3927381507344732,0.0,0.6121439156462766,train
114.872,0.0126664,0.223078,2746.5,6.9289,38.6449,33.1066,28.3919,9.84718,2.91828,0.3187991210143296,0.0184670911324487,0.3664234706682751,train
50.3831,0.274856,-0.611035,3266.3,25.836,6.84026,6.01812,5.34754,2.63575,-23.200249999999997,0.8886688804779255,0.1643001679772048,0.0232086656000001,train
71.8895,0.168317,0.0243206,2443.72,32.9747,16.0209,14.6904,13.496,7.2003,-25.7744,0.6360045895804302,0.0,0.4421548761920503,train
77.6984,-0.00357139,-0.0266972,447.063,9.78583,24.5933,21.7906,19.3153,7.77854,-2.007290000000001,0.3053374891983669,0.3,0.0,train
80.7135,0.1361,0.0343307,2438.4,35.2375,17.4023,15.8928,14.5298,7.42108,-27.816419999999997,0.6315324395620929,0.0,0.7141548291477571,train
187.594,-0.0323356,-0.0773671,2374.74,8.72079,51.4448,80.8811,73.8356,8.25057,-0.4702199999999994,-0.158356581520766,0.0,0.3227477333333327,train
204.738,0.00926462,-0.294968,1262.45,10.9278,55.7699,96.1747,200.0,5.9762,-4.951599999999999,0.5073915329384404,0.7394647950236768,0.0,train
97.3806,0.056895,-0.144473,2981.68,9.67284,27.3768,31.2678,35.6112,7.19235,-2.4804900000000005,-0.1654682957043125,0.4280083813133172,0.0,train
75.3422,0.0764629,-0.00889524,417.784,11.4069,20.8262,18.5803,16.6179,7.44413,-3.96277,0.4172807036420364,0.1587859871277269,0.1036289542621734,train
148.368,-0.00477481,-0.0253268,1115.9,8.65894,82.5112,134.75,176.448,8.31015,-0.34878999999999927,-0.0043494952357807,1.0,0.0,train
88.3121,0.0768824,0.0929006,1922.46,10.0014,21.593,19.4345,17.5236,8.16435,-1.8370499999999996,0.3637180640450378,0.0,0.3555292065392678,train
86.2374,-0.289504,-0.743527,3590.25,11.8939,30.8503,42.9236,200.0,3.23408,-8.65982,-0.3138265570827656,0.8,0.0,train
97.9669,-0.0540236,-0.10322,2952.28,8.54574,21.9468,25.1475,28.8794,8.6706,0.12485999999999997,-0.3709149254682889,0.0,0.3423878774384561,train
83.8951,-0.0154064,0.0156593,462.613,9.08917,30.5899,27.3614,24.2321,8.18869,-0.90048,0.2601506864361483,0.4327404989291665,0.0,train
76.1021,0.00930059,-0.0437965,435.054,10.2532,23.4886,20.8267,18.4798,7.56263,-2.6905699999999992,0.317311510429394,0.3,0.0,train
127.387,0.0130842,0.201697,1602.74,7.05116,200.0,72.0312,43.6683,9.77088,2.7197199999999997,0.0853626659626874,1.0,0.0,train
177.645,0.0081805,-0.0145334,1169.48,8.6799,62.0861,87.0767,116.067,8.29439,-0.38551,-0.0120609086320788,1.0,0.0,train
66.1572,-0.25788,-0.231332,2484.36,8.08184,12.4904,13.3001,14.2104,31.6284,23.54656,-0.6881876646705548,0.1025666893216889,0.185631767241002,train
225.76,0.0027644,0.00357509,2292.98,8.47842,70.6809,90.2235,117.613,8.49217,0.013749999999999929,-0.0036617166878786,0.1604116800000002,0.1083423999999995,train
114.258,0.00778168,0.20948,2735.67,7.0165,38.741,33.1778,28.435,9.779,2.7625,0.2920897720030371,0.08001256801196,0.2545226036146182,train
92.0566,-0.112048,-0.0698547,739.601,7.9025,17.9268,20.2051,22.8625,10.3223,2.4198000000000004,-0.4595168705728846,0.0,0.5225633828699543,train
111.076,0.00478142,-0.111108,2947.05,9.01229,24.768,28.4367,32.6294,7.93564,-1.0766499999999999,-0.275369874990567,0.0,0.4986739813019049,train
110.885,-0.00860054,0.207035,2738.46,6.90699,40.172,34.4079,29.463,9.89647,2.9894800000000004,0.2815034658158716,0.1688118727734094,0.0930693222301647,train
80.7801,0.288645,0.204112,2510.92,8.64881,82.5263,169.645,47.4799,8.5107,-0.1381099999999993,0.4925834214106116,0.7451602225343801,0.0,train
62.5928,0.271356,-0.267511,1497.69,63.4522,14.3598,12.3647,10.7949,4.99594,-58.45626,0.9385871238773092,0.0,0.198677504,train
196.514,0.0561187,-0.144209,2349.79,9.74527,33.9747,43.5517,61.062,7.14817,-2.5970999999999993,-0.1004992030893504,1.0,0.0,train
103.247,0.141033,-0.00091807,204.664,10.7659,28.9188,23.116,19.3312,7.36555,-3.4003500000000004,0.7692469366938515,0.0,0.910270736,train
229.592,-0.00165088,0.00103172,103.889,8.46257,134.414,113.38,85.7906,8.50809,0.04551999999999978,0.0008209675256185,0.9284379999999972,0.0,train
171.354,-0.0417922,-0.038737,2378.21,8.46287,81.294,76.2991,69.1739,8.52563,0.06275999999999904,-0.1614636706251488,0.5834199999999975,0.0,train
97.3133,0.155821,-0.67906,3573.79,17.1099,22.4169,12.4082,8.60722,2.3824,-14.7275,1.0,0.0,0.3797156672000001,train
156.533,0.022351,-0.141408,601.563,9.68019,42.1363,55.8068,75.4986,7.2507,-2.4294899999999995,-0.0724463151391991,1.0,0.0,train
76.5699,0.0145702,-0.0325578,435.841,10.2115,23.4131,20.7742,18.4491,7.61691,-2.5945899999999993,0.3211391754986746,0.2153604399976315,0.0084355636406698,train
80.3612,-0.152619,-0.098978,1519.41,8.53525,38.512,33.2447,28.6061,8.44153,-0.09371999999999936,0.1028204494899433,0.9,0.0,train
96.1399,-0.0326102,0.160871,528.931,7.25658,135.502,46.9631,33.6304,9.58374,2.327160000000001,0.1243260625967577,1.0,0.0,train
168.611,-0.00336802,0.00917832,369.974,8.37923,63.277,57.3733,50.518,8.59215,0.21292000000000044,-0.002131333519979,0.0493773631999999,0.310222976,train
92.9295,-0.0647395,0.133341,525.702,7.25667,65.0614,42.8336,32.0888,9.61673,2.3600600000000007,0.0895631173482788,0.8,0.0,train
60.2089,0.279914,-0.300323,1498.62,62.3778,13.5933,11.6959,10.2098,4.75287,-57.62493,0.9469534567461432,0.0,0.1435263359999999,train
91.5091,0.0900605,-0.138739,786.285,9.80402,27.3801,32.6699,40.7392,7.068,-2.73602,-0.2630698202506943,0.8508163890177155,0.0,train
57.0204,-0.185092,0.41125,1022.17,4.23513,10.9898,13.0985,15.9063,18.2965,14.061370000000002,-0.7978649239777975,0.2483232780025618,0.0,train
157.649,0.0208642,0.162941,2037.89,7.4901,100.427,67.6454,45.371,9.38182,1.8917199999999994,0.115334673622296,1.0,0.0,train
69.9878,0.0642506,0.18696,2507.77,6.89411,21.4341,27.1732,37.3579,10.5648,3.6706899999999996,-0.4424433684927273,0.764444858272028,0.0,train
116.635,-0.00642425,0.238856,2744.0,6.63541,40.4624,34.7227,29.7937,10.1292,3.4937900000000006,0.147070785708566,0.0681459196841981,0.2760983278469125,train
62.1254,-0.175367,-0.593149,3281.14,13.9969,57.8392,26.787,17.485,3.898,-10.0989,0.4207162904027166,0.772801426768186,0.0,train
144.168,-0.0391658,0.0609905,2909.44,7.67319,43.7182,53.8073,62.9119,9.37717,1.7039799999999996,-0.3361149767060997,0.198748315562432,0.0,train
84.4677,0.105197,0.0668217,2437.27,12.9541,18.5316,16.9421,15.495,7.78817,-5.16593,0.4300873345261069,0.0,0.4166096921071808,train
132.419,-0.0135593,-0.050492,832.381,8.79527,75.6875,186.544,101.327,8.16835,-0.6269200000000001,-0.0059886378573845,1.0,0.0,train
194.202,-0.0822891,-0.0233226,139.407,8.04883,40.5232,94.6643,79.5286,9.06299,1.0141599999999986,-0.131600456367275,0.0,0.5818983210750912,train
60.0485,-0.259603,0.325076,1020.36,4.64053,10.4858,12.1646,14.3579,21.554,16.913469999999997,-0.8662854822716644,0.0,0.1113269119999997,train
189.912,-0.0154403,-0.133397,2367.55,9.24701,43.4389,91.0232,84.7032,7.65686,-1.5901499999999995,-0.1360974248182921,0.3,0.0,train
102.791,0.0773627,-0.288867,2999.46,10.9922,31.1089,37.6981,48.1265,5.81314,-5.179060000000001,-0.0800875043571207,0.8,0.0,train
75.0852,0.0190875,-0.037468,501.492,10.2112,24.6189,21.5605,18.9414,7.57121,-2.63999,0.3488010472258211,0.3,0.0,train
137.883,-0.0353078,0.0868051,1473.71,7.57002,40.6009,35.2476,30.3722,9.37528,1.8052599999999996,0.1684637835403111,0.0,0.93,train
189.806,0.0242488,-0.152733,2354.55,9.61105,34.6414,46.4991,71.227,7.26402,-2.34703,-0.1501837346644675,0.7477608650941096,0.0,train
203.364,-0.0259715,0.00537936,51.2034,8.22872,62.3989,176.097,136.259,8.7614,0.5326800000000009,-0.026720173384476,1.0,0.0,train
140.095,0.187156,0.0480424,893.701,10.1418,53.7118,33.7959,24.7422,7.60989,-2.53191,0.2816106424802066,0.0085330725933017,0.0208489589212695,train
65.2962,-0.189305,-0.214137,2486.28,8.23835,13.6151,14.614,15.74,37.4498,29.211450000000003,-0.6244375968011576,0.0,0.1897814592863269,train
56.0542,0.0413272,-0.33626,2462.46,26.2421,12.698,11.3273,10.2689,5.03213,-21.20997,0.5919711267797236,0.1776188629803802,0.0439175040000002,train
89.5222,-0.0993083,-0.533838,729.046,11.6804,25.4082,28.0717,31.0297,4.41516,-7.26524,-0.1254703424066852,0.8,0.0,train
49.5183,-0.164279,-0.731723,2575.88,12.5079,30.8902,39.6541,101.91,2.80697,-9.70093,-0.111791794199216,0.8,0.0,train
203.682,-0.000710905,0.000274738,323.801,8.47693,112.714,103.272,85.3925,8.49365,0.01672000000000118,0.0028713827389558,1.0,0.0,train
142.881,0.0105054,0.00400662,3359.47,8.54149,100.822,200.0,75.0825,8.43117,-0.11031999999999975,0.0438707678473211,1.0,0.0,train
68.3387,-0.278305,-0.262931,2483.18,8.21753,12.334,13.0787,13.9121,29.649,21.43147,-0.7189238961707985,0.0,0.222577709674734,train
69.8038,0.244048,0.0153764,3256.34,28.3284,13.3884,12.4095,11.5324,6.82097,-21.50743,0.6901990476406671,0.0,0.380415513590779,train
76.6834,0.0132449,-0.0328445,437.096,10.183,23.5067,20.8527,18.5136,7.62393,-2.55907,0.3194846886526393,0.2158067866772951,0.0076240242230996,train
163.726,-0.00128538,-0.00445628,3384.84,8.51216,84.8373,200.0,87.2337,8.45834,-0.05381999999999998,-0.0009640549704579,1.0,0.0,train
78.569,-0.0181623,-0.0376434,448.299,9.67871,25.2948,22.271,19.7154,7.78621,-1.892500000000001,0.2897867057824526,0.3,0.0,train
183.561,0.0106902,-0.0313531,1182.46,8.84639,54.1952,74.9117,100.607,8.13277,-0.7136199999999988,0.0090740661435193,1.0,0.0,train
79.4314,0.0465371,0.0336812,418.747,10.1194,22.3117,19.952,17.8703,7.90676,-2.2126400000000004,0.341675310740039,0.1704880576145684,0.0900217134280574,train
210.715,0.00589341,-0.0010225,2174.62,8.54446,64.9712,200.0,105.415,8.42709,-0.11737000000000108,-0.0009574298204076,1.0,0.0,train
125.988,-0.0140341,-0.0526555,3334.07,8.80932,75.4153,200.0,101.956,8.15371,-0.6556099999999994,-0.0058579171140042,1.0,0.0,train
92.102,-0.128965,-0.186745,2599.63,9.14177,63.0662,47.5144,38.0274,7.77367,-1.3680999999999992,0.0081454479075843,0.8,0.0,train
240.24,-0.000930458,-0.000581344,1373.75,8.48232,84.9334,131.793,87.1228,8.48825,0.005930000000001101,-0.0049441628983806,0.1800884800000001,0.0725663999999997,train
134.592,-0.0626684,0.452829,145.249,4.37735,24.8537,90.2389,76.75,13.1789,8.80155,-0.8472644119265079,0.0,0.2656518400000004,train
146.7,-0.00303537,-0.126611,2579.77,9.28173,92.9056,74.901,59.8626,7.62337,-1.6583599999999992,-0.0685671626325949,1.0,0.0,train
83.3955,0.00435179,-0.0326818,2680.27,9.25847,35.0812,29.5203,24.8576,7.89754,-1.3609300000000006,0.378971932476641,0.5580316229088609,0.0,train
72.6913,0.00144267,-0.101616,430.502,10.8092,23.0787,20.3868,18.0173,7.16912,-3.64008,0.3304103013410124,0.3,0.0,train
127.461,0.0138566,0.201181,1603.13,7.06162,200.0,73.7043,44.183,9.76088,2.6992600000000007,0.0833968099604863,1.0,0.0,train
73.6874,-0.235098,0.0904204,745.074,6.27749,13.0228,14.6486,16.6137,20.3903,14.11281,-0.755639956632384,0.0,0.5002004479999999,train
