time,steer,accel,brake,gear,speedX,speedY,speedZ,frontLeftSpin,frontRightSpin,rearLeftSpin,rearRightSpin,trackPos,distFromStart,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,focus_0,focus_1,focus_2,focus_3,focus_4
2.138,0.24,0.9999999999999998,0.0,4,92.0951,0.239266,1.39019,84.5478,84.0878,84.7023,84.7023,0.140518,17.012,0.114032,7130.05,0.0,8.5331,37.2189,200.0,83.8522,53.2526,45.0722,41.6697,39.0936,37.4437,35.9299,34.5362,33.2492,31.6044,29.9183,27.2109,23.0822,18.5164,14.6111,8.62478,-1.0,-1.0,-1.0,-1.0,-1.0
38.786,0.1625,0.9899827425231968,1.0623520984183533e-12,4,190.109,-2.95732,11.3199,175.105,172.847,172.386,172.386,0.524985,1949.85,0.241449,14509.3,0.0,5.50721,31.653,104.361,75.512,53.5727,46.5578,43.5298,41.1922,39.674,38.2666,36.9583,35.7391,34.1657,32.5346,29.8763,25.7264,20.9973,16.8753,10.6933,-1.0,-1.0,-1.0,-1.0,-1.0
7.902,0.0,0.9999999999999998,0.0,5,259.904,0.00348414,-3.36667,238.547,238.547,233.394,233.394,0.161686,318.518,0.121564,17645.6,0.0,8.16353,24.1233,57.3127,110.017,99.5103,89.2304,75.9566,67.07,61.9025,57.4783,53.6482,50.3002,46.2642,42.3851,36.644,28.882,21.447,15.9199,8.84941,-1.0,-1.0,-1.0,-1.0,-1.0
48.626,-0.38566775,0.0005587507644718,4.099757942990491e-27,4,89.4663,12.1373,-16.0699,78.5223,84.7004,75.3606,82.2559,-0.572079,2491.0,0.265814,6631.01,0.0,13.7127,20.7168,23.6871,26.1763,27.8294,28.7037,29.1831,29.6101,29.9193,30.2346,30.5589,30.8927,31.3765,31.9542,33.1147,35.7868,41.6352,6.01449,3.05153,-1.0,-1.0,-1.0,-1.0,-1.0
9.69,0.0411468,3.19997160709948e-11,0.102566352005278,4,118.162,-7.85499,-3.30015,91.8271,84.4594,102.172,101.961,-0.153748,400.513,-0.34289,8589.31,0.0,7.66032,11.4107,15.0784,48.4637,45.7276,44.3498,43.6133,42.9684,42.5075,42.0465,41.5854,41.1244,40.4793,39.7427,38.3651,35.631,31.1885,25.3846,11.2356,-1.0,-1.0,-1.0,-1.0,-1.0
2.138,0.3656418409090909,0.9999999999999998,0.0,4,96.2443,-0.00306102,1.42694,88.7174,86.7062,89.3302,89.3302,0.140485,17.1672,0.0909614,7520.71,0.0,8.27241,31.0875,200.0,113.897,63.8415,52.3812,47.8161,44.435,42.3022,40.3676,38.6051,36.9927,34.9534,32.8875,29.6206,24.7552,19.5314,15.2131,8.77667,-1.0,-1.0,-1.0,-1.0,-1.0
12.11,0.3762143863636364,1.3730347284705848e-26,5.0423510123310926e-18,4,92.6659,-6.23165,-3.67251,86.9214,82.2157,84.0723,79.1855,0.470819,480.877,-0.246931,6868.08,0.0,3.81539,7.77059,40.2478,36.2451,34.0003,32.923,32.3608,31.8761,31.534,31.1955,30.8604,30.5286,30.0697,29.5535,28.6092,26.8139,24.0917,20.8265,13.2122,-1.0,-1.0,-1.0,-1.0,-1.0
12.71,0.3306727272727273,0.9995766943047832,6.72529036193547e-36,4,108.08,-7.44911,-1.01315,99.7948,95.7959,106.802,106.802,0.459129,501.604,-0.0496858,8988.72,0.0,4.58362,50.5068,40.5271,35.5014,32.7806,31.5,30.8384,30.2718,29.8741,29.4823,29.0963,28.716,28.193,27.6088,26.5522,24.5867,21.722,18.4786,11.7441,-1.0,-1.0,-1.0,-1.0,-1.0
65.152,0.3364311363636363,4.295616523974509e-17,1.324775108601143e-14,4,106.131,-8.09128,-1.3537,98.5099,94.9452,95.1653,91.4437,0.945575,3287.48,0.745958,7850.07,0.0,8.28168,28.9958,22.8378,19.985,18.6539,18.0705,17.7789,17.5342,17.365,17.2003,17.0401,16.884,16.6724,16.44,16.0294,15.297,14.2962,13.2531,11.6825,0.430992,0.437637,0.444629,0.451987,0.459735
11.67,0.3754946590909092,0.578125,4.62899757815551e-14,4,92.9095,-5.50054,-3.56652,86.5037,82.6073,84.8897,84.8897,0.435032,474.852,-0.18968,7145.36,0.0,4.09523,7.48301,39.7661,36.0781,33.9884,32.9802,32.4522,31.9958,31.673,31.3531,31.0359,30.7216,30.2864,29.7958,28.8947,27.1685,24.5183,21.2779,13.3979,-1.0,-1.0,-1.0,-1.0,-1.0
34.906,0.0,0.9999999999999998,6.067076177706572e-44,4,216.188,-0.163015,8.3936,198.277,198.319,195.756,195.756,-0.764878,1679.68,-0.0177138,16474.8,0.0,14.7171,30.9388,47.0206,75.9463,121.138,172.721,200.0,200.0,200.0,200.0,200.0,200.0,117.988,54.4337,27.0899,13.5297,7.40334,4.56888,2.03137,-1.0,-1.0,-1.0,-1.0,-1.0
42.326,0.0,0.9999999999999998,8.162669884648464e-46,5,266.886,-0.010191,30.2501,245.032,245.033,239.359,239.359,0.548911,2179.94,0.0515749,18094.0,0.0,4.04133,9.79237,17.1568,33.0748,56.0312,200.0,200.0,200.0,200.0,170.786,155.142,142.158,127.262,113.67,94.6443,65.7332,38.1618,25.103,12.5144,-1.0,-1.0,-1.0,-1.0,-1.0
4.91,0.1625,0.9999999999999998,0.0,4,187.204,-0.366664,3.29185,172.227,170.62,170.658,170.658,-0.0201913,126.972,-0.112881,14363.8,0.0,7.82499,14.2352,19.3238,26.2828,33.6921,39.2694,43.0857,47.0983,50.4596,54.342,59.0519,113.931,110.146,106.136,99.4028,87.2212,60.4292,27.0925,9.43701,-1.0,-1.0,-1.0,-1.0,-1.0
40.586,0.12,0.999999999997918,1.543015203208105e-29,4,241.502,-0.0105138,16.0388,221.593,221.601,218.301,218.301,0.634776,2055.81,-0.000521962,18370.5,0.0,3.09741,6.72066,10.514,17.9088,179.086,136.313,124.64,115.968,110.488,105.509,100.967,96.8077,91.5397,86.0082,76.5294,60.9549,43.3568,29.7046,13.8788,-1.0,-1.0,-1.0,-1.0,-1.0
16.078,-0.1625,0.9999999999999998,5.906473334837671e-67,4,202.761,1.68072,-0.588578,184.44,186.937,184.562,184.562,0.0367126,647.751,-0.0743249,15534.0,0.0,7.57355,13.9476,18.755,24.7649,30.3449,34.0013,36.2574,38.4325,40.1137,41.91,43.8291,45.8791,48.9989,53.0992,63.0213,93.0956,112.987,29.7871,9.67545,-1.0,-1.0,-1.0,-1.0,-1.0
32.826,0.2009386363636363,0.9999682162246744,1.4750771802509354e-20,4,151.99,-7.85953,5.91718,139.713,137.049,143.33,143.33,-0.0143661,1560.44,0.0192599,12063.1,0.0,9.25859,73.0487,51.1367,40.7374,35.4362,33.0495,31.8474,30.8353,30.1346,29.4522,28.788,28.1418,27.2667,26.3078,24.6241,21.6727,17.8043,14.0308,7.93837,-1.0,-1.0,-1.0,-1.0,-1.0
53.926,0.1625,1.7898560993246426e-06,1.5227397305472253e-65,4,177.18,-7.11822,-14.4048,163.955,161.312,156.759,153.592,0.278946,2685.02,-0.14375,13056.5,0.0,5.50079,11.0116,20.8634,58.3118,52.915,50.3112,48.9517,47.7801,46.9539,46.1368,45.3291,44.5309,43.43,42.1963,39.9557,35.7748,29.745,23.2292,11.8681,-1.0,-1.0,-1.0,-1.0,-1.0
17.046,-0.1625,0.0013378550367377,0.2480195444406388,4,176.515,5.88092,0.337415,124.674,131.377,150.895,152.166,0.713528,698.904,-0.0331901,12748.1,0.0,2.35397,4.81782,7.15415,11.1079,16.7167,22.3958,27.3615,33.921,37.3993,39.8002,41.8131,43.607,45.8825,48.2548,52.2745,59.302,69.2957,34.9685,15.0474,-1.0,-1.0,-1.0,-1.0,-1.0
22.722,-0.1625,0.0023784089542004,0.3853783949494235,4,194.212,8.34512,0.0433576,131.439,138.837,162.143,165.085,0.88036,972.724,0.0731043,13766.6,0.0,1.09833,2.80803,5.2816,14.6351,33.3564,39.1314,41.9534,44.3242,45.9701,47.5824,49.1646,50.7186,52.8518,55.2348,59.5615,67.7379,80.1567,29.1111,14.9064,-1.0,-1.0,-1.0,-1.0,-1.0
10.51,0.3332077272727273,4.290771597549055e-16,0.0032848252339461,4,107.222,-7.16178,-4.23315,99.4056,95.6502,96.0956,92.324,0.692584,440.224,-0.0174106,7926.71,0.0,2.643,8.71061,37.2273,32.7444,30.6408,29.7,29.2098,28.7872,28.489,28.1939,27.902,27.6132,27.2141,26.7656,25.9466,24.3946,22.0614,19.3024,13.0831,-1.0,-1.0,-1.0,-1.0,-1.0
26.572,0.0,0.9999999999999998,2.2369038278478403e-35,4,249.537,-0.00133146,1.7435,228.989,228.988,224.781,224.781,-0.624354,1198.44,0.0707643,18916.3,0.0,14.5256,31.1515,44.204,59.3256,71.5055,78.5339,82.5346,86.1752,88.8532,91.5948,94.4547,97.5064,102.14,108.026,24.168,13.5856,8.64226,5.90423,2.994,-1.0,-1.0,-1.0,-1.0,-1.0
9.97,0.2866647727272727,1.8020164816629136e-12,4.4224995600261006e-10,4,122.975,-7.94475,-4.48551,113.869,110.818,109.563,106.168,0.404276,421.956,-0.146836,9075.73,0.0,4.61916,13.4625,38.9669,35.1175,32.9054,31.8323,31.2696,30.7831,30.4389,30.0976,29.7592,29.4238,28.9593,28.4358,27.4757,25.6437,22.8619,19.5459,12.1324,-1.0,-1.0,-1.0,-1.0,-1.0
11.51,0.3652547954545455,1.3712909877413934e-10,5.263072902804679e-12,4,96.3753,-6.04574,-2.46648,89.8275,85.9476,86.8549,82.8252,0.355206,466.612,0.033968,7138.36,0.0,5.99788,42.3639,37.0665,33.4764,31.4108,30.4045,29.8752,29.4166,29.0916,28.7689,28.4486,28.1305,27.6888,27.1891,26.2677,24.491,21.7286,18.308,10.5883,-1.0,-1.0,-1.0,-1.0,-1.0
65.482,0.35848475,3.203584856289624e-12,0.0006389451784618,4,98.6667,-1.77071,-0.919724,92.6545,88.2958,89.1195,84.5691,1.87419,3246.37,-0.661573,7307.18,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.306,-0.4353463636363636,1.0402883853215532e-35,4.608084269173458e-28,4,72.652,-0.530646,-9.50013,64.6157,69.0784,61.7511,66.3423,-0.46525,2503.28,-0.259913,5389.41,0.0,9.79193,13.0241,14.5715,15.9466,16.8998,17.4172,17.7049,17.9636,18.1525,18.3448,18.5405,18.7398,19.0248,19.3594,20.0253,21.5518,24.8589,32.1732,8.38007,-1.0,-1.0,-1.0,-1.0,-1.0
64.096,0.2803922727272727,5.663216564269376e-07,0.1785062441360846,4,125.098,0.14099,-1.29757,15.072,15.0782,105.543,107.486,0.303347,3220.23,-0.129808,8972.1,7.0,5.27309,9.38843,12.5607,16.7651,21.079,24.2212,26.3214,28.4872,51.9898,51.7135,51.4306,51.1409,50.724,50.231,49.2585,47.1167,42.9005,35.2576,12.8276,-1.0,-1.0,-1.0,-1.0,-1.0
50.246,0.0,0.999999957477948,7.325464629465189e-35,4,112.921,2.88395,-10.3483,102.198,104.484,107.639,107.639,-0.241437,2538.07,0.0356733,9061.07,7.0,10.9307,25.3403,36.9867,48.5613,56.6658,61.0109,63.6884,66.459,68.7964,71.596,75.2093,81.1996,140.945,136.603,126.991,33.8713,18.7557,12.675,6.21878,-1.0,-1.0,-1.0,-1.0,-1.0
39.506,0.1625,0.9999999994318148,2.21549920439699e-17,4,241.551,-6.40263,6.63281,221.927,219.982,219.56,219.56,-0.869616,1987.11,0.0802209,18478.2,24.0,17.3067,178.199,94.0143,57.2734,40.5007,21.3865,15.4824,12.4718,10.9516,9.76234,8.80673,8.02207,7.13325,6.33252,5.2338,3.89177,2.7389,1.95435,1.02732,-1.0,-1.0,-1.0,-1.0,-1.0
63.226,0.1625,0.0001339365676275,0.8876183688570157,4,195.813,-4.03394,-2.42792,153.12,149.538,166.836,163.193,-0.561016,3195.47,-0.103922,13872.5,0.0,12.0597,22.2001,30.3839,41.7806,54.2012,76.578,75.8175,75.1043,74.566,74.0024,73.412,72.7932,71.8757,70.7461,68.3497,61.8204,25.008,11.6685,4.1812,-1.0,-1.0,-1.0,-1.0,-1.0
53.786,0.1625,0.0398567405321571,1.3861545514376332e-71,4,178.968,-5.13881,-14.9465,165.785,162.825,158.898,155.597,0.543452,2696.52,-0.0746186,13230.9,0.0,3.67016,7.91802,16.0984,54.0593,49.2048,46.8891,45.6869,44.6544,43.9284,43.2119,42.5052,41.8086,40.8501,39.779,37.8421,34.252,29.1038,23.5096,13.2292,-1.0,-1.0,-1.0,-1.0,-1.0
22.436,-0.1625,0.0237572640180587,0.9681355187109376,4,213.652,0.0774377,-0.0542009,161.995,162.14,180.009,181.092,0.949967,950.855,-0.020401,15181.3,0.0,0.416142,0.870674,1.31769,2.11271,3.33214,4.6913,5.99789,7.93226,10.3078,14.7159,25.7149,48.6672,55.1115,60.1942,67.7324,79.7052,95.5976,38.2081,16.8942,-1.0,-1.0,-1.0,-1.0,-1.0
11.31,0.3590313409090909,2.427216186368668e-21,7.194271067384931e-17,4,98.4817,-7.79407,-4.33881,91.8515,87.7373,88.8451,84.4743,0.932337,455.06,0.00883126,7290.55,0.0,0.583223,1.3643,2.53212,37.3477,35.3075,34.2922,33.7517,33.2796,32.9429,32.6069,32.2714,31.9367,31.4688,30.9348,29.9369,27.9602,24.7249,21.0732,14.5533,-1.0,-1.0,-1.0,-1.0,-1.0
48.606,-0.4046953181818182,0.9683236479759216,5.361036128153318e-26,4,83.0262,10.9926,-14.5222,70.097,75.6739,81.3262,81.3262,-0.672215,2492.97,0.181129,6849.79,24.0,13.767,20.2615,23.0482,25.3996,26.9696,27.802,28.259,28.6712,28.9758,29.2892,29.6117,29.9437,30.4251,31.0004,32.1573,34.8274,40.7035,5.26792,2.46186,-1.0,-1.0,-1.0,-1.0,-1.0
17.882,-0.2274704545454546,4.252208390598837e-08,0.3064709588011317,4,143.01,8.15662,0.103878,100.199,104.888,116.967,120.413,0.0622222,735.678,0.310944,9985.17,0.0,10.4285,22.2434,28.1539,33.0919,36.2845,37.9326,38.8236,39.6095,40.1741,40.7414,41.311,41.883,42.6872,43.6109,45.3539,48.8698,54.7504,13.0584,7.32966,-1.0,-1.0,-1.0,-1.0,-1.0
57.726,0.0,0.013363461010158,0.8386622566553711,4,211.575,0.089488,-13.243,179.511,181.144,181.424,181.85,0.772174,2907.9,-0.027623,15275.9,0.0,1.88191,3.88827,5.8206,9.15968,14.0515,19.2,23.8718,30.3357,36.6285,40.195,42.8737,45.1726,48.0308,50.9729,55.9179,64.5233,76.7615,35.5229,15.4706,-1.0,-1.0,-1.0,-1.0,-1.0
49.546,-0.2531165454545455,0.9943622930790208,2.2936723067759588e-32,4,94.235,2.12666,-11.9206,83.8799,87.2168,88.3714,88.3714,-0.594732,2516.9,-0.0914043,7440.48,7.0,11.8849,20.2638,26.3708,34.0124,41.3606,46.1452,48.7925,51.1488,52.8523,54.5712,56.304,58.0494,60.5121,63.3502,68.7258,79.6088,161.729,14.1088,3.99886,-1.0,-1.0,-1.0,-1.0,-1.0
11.45,0.3437111363636363,3.002778687195529e-06,5.453677231387567e-23,4,103.667,-7.34197,-3.38412,96.4585,92.6077,93.1969,89.139,0.457485,462.379,-0.0468099,7670.74,0.0,4.60564,13.6164,41.094,37.3775,35.2,34.1272,33.5597,33.0661,32.7153,32.366,32.0183,31.6718,31.189,30.6405,29.6231,27.6346,24.4656,20.3847,11.7229,-1.0,-1.0,-1.0,-1.0,-1.0
17.53,-0.1836870454545454,1.7878373620688882e-05,0.0064568447521225,4,157.829,6.88259,0.728778,143.057,145.828,136.661,139.809,0.6064,714.519,0.139574,11630.9,0.0,3.92386,12.3735,25.5241,34.882,40.1537,42.7166,44.0649,45.2345,46.064,46.8888,47.7088,48.524,49.6573,50.9413,53.3158,57.9358,65.2387,21.2673,12.0691,-1.0,-1.0,-1.0,-1.0,-1.0
30.84,0.2589925,2.394567997517306e-09,2.1029739553474265e-05,4,132.341,-8.11927,1.60277,123.003,119.347,118.055,113.968,-0.155229,1485.33,-0.197481,9760.96,0.0,8.55006,17.6872,57.6828,50.5199,46.2593,44.1355,43.006,42.0202,41.3179,40.6174,39.9191,39.224,38.2564,37.1593,35.1338,31.2447,25.4194,18.9932,8.51906,-1.0,-1.0,-1.0,-1.0,-1.0
50.046,0.4128229772727272,0.4496808042201885,2.3017536241754528e-33,4,80.2753,22.7476,-12.3199,75.681,76.2641,72.1183,72.1183,-0.804226,2514.86,0.268372,6073.72,10.0,18.5492,56.0885,80.2587,42.5355,12.13,8.94209,7.84463,7.08493,6.62713,6.2253,5.86985,5.55323,5.16389,4.78164,4.21929,3.47366,2.74073,2.16257,1.35883,-1.0,-1.0,-1.0,-1.0,-1.0
38.986,0.1625,0.0008694579026831,2.473634201444694e-09,4,191.978,-8.35342,1.65255,177.433,174.952,169.686,166.503,0.591978,1925.73,-0.214602,14143.2,0.0,2.96463,5.48441,8.93988,47.4376,41.6005,39.2267,38.0784,37.1332,36.4895,35.8705,35.2747,34.7011,33.9328,33.1014,31.6634,29.1884,25.9663,22.5224,14.2419,-1.0,-1.0,-1.0,-1.0,-1.0
46.026,0.3674275681818181,7.602257032015416e-13,0.0085905674555725,4,95.6399,0.353928,-1.00502,84.9685,83.7839,85.2414,83.2735,-0.302275,2418.47,-0.0809239,7088.26,0.0,10.2548,47.483,43.2397,39.5543,37.1442,35.8827,35.1955,34.5873,34.149,33.7074,33.2625,32.8144,32.1817,31.4524,30.0704,27.2574,22.5395,16.3315,6.46408,-1.0,-1.0,-1.0,-1.0,-1.0
68.892,0.0,0.9999999999999998,5.228734699170043e-38,4,180.941,0.000495047,0.337069,165.893,165.893,165.063,165.063,-0.223249,3400.89,-0.0258182,13892.4,0.0,10.1217,20.9779,31.4874,49.7757,76.8652,105.763,132.339,169.668,200.0,200.0,200.0,200.0,200.0,200.0,105.967,48.4429,25.5242,15.4808,6.76792,-1.0,-1.0,-1.0,-1.0,-1.0
18.63,-0.2411056818181817,0.8220387964272048,2.3818838126409324e-15,4,138.395,7.29037,0.171867,124.73,127.277,128.368,128.368,-0.720578,767.81,0.0968871,10804.0,0.0,14.3397,22.7673,26.6055,29.8591,32.0174,33.1529,33.7734,34.3246,34.7231,35.1254,35.5315,35.9413,36.5212,37.1926,38.4752,41.2448,8.12495,4.56677,2.20357,-1.0,-1.0,-1.0,-1.0,-1.0
66.406,0.1666990909090909,0.9436864852905272,2.434557809077995e-16,4,83.1095,-3.41439,-1.55438,77.305,73.9509,78.5645,78.5645,0.185363,3301.85,0.186948,6612.66,7.0,8.67616,33.9054,200.0,109.875,60.857,49.7965,45.4076,42.1626,40.1185,38.2661,36.5799,35.0387,33.0909,31.1196,28.0063,23.3783,18.4211,14.3498,8.6082,-1.0,-1.0,-1.0,-1.0,-1.0
-0.562,0.0,0.9982161932843496,0.0,1,-0.00913045,-0.00302988,0.00318209,0.0,0.0,0.0,0.0,0.333439,3598.45,0.00822276,8826.23,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,-1.0,-1.0,-1.0,-1.0,-1.0
10.85,0.3274079545454545,1.3606946117386441e-18,3.0090004708141417e-19,4,109.185,-7.08539,-4.19972,101.434,97.8448,97.8711,94.0416,0.503073,447.352,-0.0795588,8073.71,0.0,4.06768,47.689,41.7348,37.2159,34.3641,32.8852,32.0799,31.3655,30.8585,30.3697,29.8985,29.4438,28.8336,28.1716,27.0225,25.0326,22.3394,19.2038,12.302,-1.0,-1.0,-1.0,-1.0,-1.0
31.896,0.3112436363636363,0.5781250000001804,3.335400319106524e-11,4,114.656,-6.76607,2.23399,106.178,102.804,104.411,104.411,-0.0274251,1524.87,-0.104508,8788.18,0.0,8.3596,61.4495,48.6934,40.7521,36.4866,34.4982,33.4779,32.6074,31.9986,31.4005,30.8134,30.2373,29.4485,28.5724,27.0028,24.1428,20.1503,15.9535,8.6094,-1.0,-1.0,-1.0,-1.0,-1.0
15.27,-0.1625,0.9999999999999998,1.454945817564612e-56,4,175.628,-0.171368,-0.532577,160.648,161.064,160.423,160.423,0.0588684,604.449,-0.032163,13502.1,0.0,7.6252,14.3684,19.3463,25.3233,30.59,33.8957,35.8814,37.7599,39.1879,40.6926,42.2768,43.9454,46.4294,49.4938,55.9424,71.9805,112.514,29.3603,9.52123,-1.0,-1.0,-1.0,-1.0,-1.0
67.506,0.0,0.9999999998988652,3.197828275100017e-26,4,134.533,-0.115255,-2.96086,123.217,123.219,124.671,124.671,-0.418035,3339.95,0.00881165,10493.8,0.0,12.1399,26.8208,42.6937,75.2147,139.562,200.0,200.0,200.0,200.0,200.0,199.106,132.961,90.7609,66.611,44.4567,26.7344,16.1267,10.458,4.89519,-1.0,-1.0,-1.0,-1.0,-1.0
66.626,0.3973402727272728,0.68359375,1.4922400878985093e-18,4,85.5156,-5.24102,-1.61128,79.6493,75.7085,79.0213,79.0213,-0.874489,3304.52,0.0528833,6651.16,4.0,16.8181,40.878,72.134,162.448,200.0,81.4109,32.4451,21.2595,17.06,14.2468,12.2309,10.7155,9.13249,7.81459,6.15307,4.3239,2.90395,2.00769,1.01288,-1.0,-1.0,-1.0,-1.0,-1.0
1.004,0.0,0.9999999999995725,0.0,2,41.7038,-0.00142584,0.498653,38.0862,38.0853,113.242,113.242,0.325691,3603.69,0.00884169,14814.2,0.0,5.77297,13.4362,200.0,127.752,82.8747,70.5515,65.3839,61.4549,58.9312,56.6105,54.4696,52.4886,49.9517,47.3452,43.1467,36.6887,28.7992,21.5471,11.1104,-1.0,-1.0,-1.0,-1.0,-1.0
47.606,0.3734575,7.653907191029875e-19,2.5155193604749974e-12,4,93.599,-6.80031,-9.76692,87.5642,83.1808,84.7397,80.0716,0.654585,2449.68,-0.155343,6933.63,7.0,2.65264,7.22816,26.7511,24.7378,23.7512,23.3102,23.088,22.9007,22.7708,22.644,22.5204,22.3999,22.236,22.0544,21.7121,21.017,19.8361,18.1834,13.2653,-1.0,-1.0,-1.0,-1.0,-1.0
58.566,-0.2347563636363636,5.669611187465116e-08,0.3501048102393675,4,140.544,8.16841,-7.11628,126.738,130.785,121.178,125.431,0.470532,2944.94,0.265348,10374.7,7.0,5.96764,16.2146,23.4027,30.0408,34.4796,36.7925,38.0463,39.1535,39.9496,40.7496,41.5533,42.3603,43.4952,44.7984,47.2554,52.1949,60.3819,21.2178,10.471,-1.0,-1.0,-1.0,-1.0,-1.0
12.31,0.3714321590909091,0.6836032402635053,3.181666310400466e-26,4,94.2845,-8.21938,-2.35805,87.7746,83.3328,87.5566,87.5566,0.830942,485.767,-0.126929,7371.14,0.0,1.30051,2.56055,4.08218,35.4483,33.3795,32.393,31.8796,31.4376,31.126,30.8179,30.5134,30.2123,29.7967,29.3299,28.4776,26.8632,24.4302,21.5268,14.7256,-1.0,-1.0,-1.0,-1.0,-1.0
10.55,0.3211325,0.9249153137207036,1.4308311364352337e-14,4,111.309,-6.04935,-4.3192,102.181,99.2346,106.396,106.396,0.383936,432.664,-0.165889,8956.57,0.0,4.69716,11.4745,40.9238,36.5634,34.2287,33.0944,32.4992,31.9842,31.6197,31.2582,30.8998,30.5443,30.052,29.4968,28.4781,26.5325,23.5748,20.0485,12.2111,-1.0,-1.0,-1.0,-1.0,-1.0
13.69,0.2735525,0.9999999899093102,1.083025811415182e-44,4,127.413,-1.00486,0.29771,116.824,115.343,118.585,118.585,0.00235558,536.976,0.174521,9982.36,0.0,11.2127,57.7676,99.9231,56.6833,37.7517,32.5657,30.3503,28.6496,27.5494,26.5325,25.5899,24.7138,23.5863,22.4214,20.531,17.6005,14.2905,11.4307,7.18084,-1.0,-1.0,-1.0,-1.0,-1.0
4.052,0.1730447727272727,0.9999999999999998,0.0,4,161.431,-0.135225,2.77154,148.459,146.998,148.071,148.071,-0.625452,85.784,0.0296252,12463.3,0.0,14.2199,32.7912,54.5311,154.893,135.219,125.126,118.496,111.056,102.599,75.8683,58.6109,47.7525,37.9218,30.7036,22.6371,14.8614,9.49047,6.35846,3.08803,9.75285,9.75344,9.757,9.76353,9.77306
22.568,-0.1625,0.2503174792714133,0.005051872694686,4,190.387,6.95369,0.0272669,173.019,176.202,164.822,168.581,0.768685,975.281,0.106794,14025.7,0.0,2.21105,6.2257,13.545,31.3364,40.706,45.1124,47.4045,49.3791,50.7735,52.1544,53.522,54.8769,56.7535,58.8681,62.7514,70.2025,81.7086,25.2261,13.6324,-1.0,-1.0,-1.0,-1.0,-1.0
55.746,0.1753463636363637,0.2500729528454949,3.779295977253267e-14,4,160.652,-6.30428,-12.7349,148.835,145.971,142.457,139.12,0.532593,2760.26,0.0123092,11846.0,4.0,4.10292,11.7363,117.035,65.0133,51.4647,46.6501,44.4448,42.686,41.5163,40.4119,39.3677,38.379,37.0799,35.7053,33.4012,29.6385,25.0807,20.5203,12.2313,-1.0,-1.0,-1.0,-1.0,-1.0
25.12,-0.1625,0.9999999865457474,3.896779581429181e-19,4,196.576,5.73891,1.28326,178.547,180.752,180.167,180.167,0.212653,1089.19,-0.085014,15163.0,0.0,6.17855,11.6737,16.2778,22.965,30.6342,36.8227,41.2824,46.1841,50.4691,55.6353,61.985,69.9768,85.4031,112.962,144.251,185.444,58.6272,29.8063,11.289,-1.0,-1.0,-1.0,-1.0,-1.0
12.17,0.1120163636363637,0.9989966087224468,9.000911702142733e-19,4,101.831,-8.2063,-3.34255,94.4299,90.2513,100.094,100.094,0.465755,484.518,-0.227398,8425.5,0.0,3.8973,8.06102,41.6641,37.3504,34.9372,33.7817,33.1792,32.6599,32.2935,31.9311,31.5726,31.218,30.7279,30.1769,29.1699,27.2604,24.3792,20.9513,13.1222,-1.0,-1.0,-1.0,-1.0,-1.0
24.174,-0.1625,0.997621591180646,1.1401621621317034e-13,4,188.382,7.7414,1.27412,170.929,173.106,177.082,177.082,-1.11045,1052.17,0.0159624,14899.6,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18.542,-0.2755202272727273,1.0124910163088197e-11,2.374221582105453e-12,4,126.747,7.87397,0.14916,114.256,117.566,109.297,112.988,-0.700572,760.264,0.228258,9351.34,0.0,15.8742,26.7188,31.4483,35.3292,37.8402,39.1418,39.8477,40.4716,40.9208,41.3727,41.8274,42.2847,42.9292,43.6716,11.3643,6.73797,4.81601,3.60909,2.13597,-1.0,-1.0,-1.0,-1.0,-1.0
12.11,0.2818632,0.9989966087224468,4.4523715060284484e-18,4,99.5286,-7.58343,-4.53001,92.4988,89.061,99.3259,99.3259,0.470897,480.19,-0.328077,8358.84,0.0,3.61618,6.21146,9.71491,39.4696,37.0883,35.9399,35.3394,34.821,34.4546,34.0913,33.7312,33.3744,32.8804,32.3239,31.3039,29.353,26.3703,22.748,14.1084,-1.0,-1.0,-1.0,-1.0,-1.0
23.734,-0.1625,0.2500000425220839,6.290707488217301e-10,4,181.831,7.41744,1.21297,165.613,168.24,157.666,160.867,-0.843248,1027.36,0.193267,13400.4,0.0,17.2646,30.7235,36.9676,42.0872,45.3488,47.0137,47.9086,9.46799,7.64626,6.77817,6.17556,5.71095,5.20004,4.74335,4.10679,3.28579,2.50931,1.92118,1.13739,-1.0,-1.0,-1.0,-1.0,-1.0
